State,Year,Quater,Brands,Transaction_count,percentage
Haryana,2019,3,Oppo,699529,0.12094726744853514
Haryana,2019,3,Realme,278941,0.04822838185316383
Haryana,2019,3,Apple,268393,0.04640465220500464
Haryana,2019,3,Motorola,129804,0.022442870994468643
Haryana,2019,3,OnePlus,123917,0.0214250196066498
Haryana,2019,3,Huawei,103942,0.017971379132438597
Haryana,2019,3,Lenovo,73965,0.012788411397999085
Haryana,2019,3,Others,496008,0.08575886379637301
Haryana,2019,4,Xiaomi,1597800,0.2509628646269115
Haryana,2019,4,Samsung,1285177,0.20185987074265876
Haryana,2019,4,Vivo,1103105,0.1732622298061517
Haryana,2019,4,Oppo,785251,0.12333761447687248
Haryana,2019,4,Realme,319391,0.05016602847418568
Haryana,2019,4,Apple,288206,0.045267870423497086
Haryana,2019,4,Motorola,136766,0.021481529067195002
Haryana,2019,4,OnePlus,130817,0.020547132971522514
Haryana,2019,4,Huawei,113928,0.017894415597205386
Haryana,2019,4,Lenovo,76631,0.012036259406199056
Haryana,2019,4,Others,529607,0.08318418440760089
Haryana,2020,1,Xiaomi,1753322,0.24980473786717616
Haryana,2020,1,Samsung,1400065,0.19947440933382915
Haryana,2020,1,Vivo,1250165,0.17811739093886822
Haryana,2020,1,Oppo,881733,0.12562500267140825
Haryana,2020,1,Realme,364011,0.05186250582366996
Haryana,2020,1,Apple,308315,0.043927212317827764
Haryana,2020,1,Motorola,143514,0.020447172367808034
Haryana,2020,1,OnePlus,137007,0.01952008685282464
Haryana,2020,1,Huawei,123916,0.017654945239692996
Haryana,2020,1,Lenovo,80705,0.011498453432723967
Haryana,2020,1,Others,576017,0.08206808315417088
Haryana,2020,2,Xiaomi,1914791,0.24922834906398358
Haryana,2020,2,Samsung,1520490,0.19790630542356652
Haryana,2020,2,Vivo,1398622,0.18204402048294924
Haryana,2020,2,Oppo,984512,0.12814364617009408
Haryana,2020,2,Realme,407778,0.05307620399542984
Haryana,2020,2,Apple,326534,0.04250152091442816
Haryana,2020,2,Motorola,151138,0.019672055185569783
Haryana,2020,2,OnePlus,142338,0.018526651080493534
Haryana,2020,2,Huawei,133152,0.017331005386262803
Haryana,2020,2,Lenovo,83928,0.010924031333049932
Haryana,2020,2,Others,619595,0.08064621096417254
Haryana,2020,3,Xiaomi,2075024,0.24706149057200444
Haryana,2020,3,Samsung,1655037,0.19705598979665706
Haryana,2020,3,Vivo,1573430,0.18733950118683396
Haryana,2020,3,Oppo,1092131,0.13003392382926354
Haryana,2020,3,Realme,459785,0.05474402582459242
Haryana,2020,3,Apple,348330,0.041473702960036274
Haryana,2020,3,Motorola,158324,0.018850752296514176
Haryana,2020,3,OnePlus,149108,0.01775345477267272
Haryana,2020,3,Huawei,142260,0.016938101751484972
Haryana,2020,3,Lenovo,87838,0.010458378895310958
Haryana,2020,3,Others,657549,0.07829067811462949
Haryana,2020,4,Xiaomi,2236661,0.24498270676930556
Haryana,2020,4,Samsung,1795147,0.19662343605436788
Haryana,2020,4,Vivo,1744266,0.19105041220179075
Haryana,2020,4,Oppo,1196039,0.13100280803467912
Haryana,2020,4,Realme,514733,0.056378987966207196
Haryana,2020,4,Apple,374080,0.040973187688372006
Haryana,2020,4,Motorola,165075,0.018080755340189287
Haryana,2020,4,OnePlus,156430,0.017133863745968866
Haryana,2020,4,Huawei,151226,0.016563866770107318
Haryana,2020,4,Lenovo,91990,0.010075715182456535
Haryana,2020,4,Others,704226,0.07713426024655545
Haryana,2021,1,Xiaomi,2382996,0.24247242927154872
Haryana,2021,1,Vivo,1922898,0.1956569584260328
Haryana,2021,1,Samsung,1913165,0.19466661511278344
Haryana,2021,1,Oppo,1300515,0.13232881270219848
Haryana,2021,1,Realme,577867,0.05879859441050763
Haryana,2021,1,Apple,401563,0.04085947106733327
Haryana,2021,1,Motorola,169504,0.017247215963117266
Haryana,2021,1,OnePlus,165335,0.016823015688491087
Haryana,2021,1,Huawei,157570,0.01603291851111707
Haryana,2021,1,Lenovo,92713,0.009433648371651945
Haryana,2021,1,Others,743779,0.07568032047521826
Haryana,2021,2,Xiaomi,2505880,0.23796188515101807
Haryana,2021,2,Vivo,2114734,0.2008181114949451
Haryana,2021,2,Samsung,2016108,0.19145244798156685
Haryana,2021,2,Oppo,1416092,0.13447408569735003
Haryana,2021,2,Realme,673053,0.06391405840924073
Haryana,2021,2,Apple,434298,0.041241548197566064
Haryana,2021,2,OnePlus,181344,0.01722068099862173
Haryana,2021,2,Motorola,169562,0.01610184572684124
Haryana,2021,2,Huawei,154484,0.014670017664720527
Haryana,2021,2,Tecno,108879,0.010339302797164149
Haryana,2021,2,Others,756160,0.0718060158809655
Haryana,2021,3,Xiaomi,2638176,0.2329446119744262
Haryana,2021,3,Vivo,2357220,0.20813687117097454
Haryana,2021,3,Samsung,2089070,0.18445986944669898
Haryana,2021,3,Oppo,1560205,0.13776235866203
Haryana,2021,3,Realme,781719,0.0690239124031287
Haryana,2021,3,Apple,467144,0.04124769454963632
Haryana,2021,3,OnePlus,210246,0.01856421743248942
Haryana,2021,3,Motorola,168742,0.014899513798089523
Haryana,2021,3,Huawei,153598,0.013562334927634818
Haryana,2021,3,Tecno,134477,0.011873996497763951
Haryana,2021,3,Others,764739,0.06752461913712758
Haryana,2021,4,Xiaomi,2742821,0.2263718737823877
Haryana,2021,4,Vivo,2569078,0.21203242966023267
Haryana,2021,4,Samsung,2176063,0.1795959192300642
Haryana,2021,4,Oppo,1697572,0.14010486084236465
Haryana,2021,4,Realme,916660,0.07565424131628112
Haryana,2021,4,Apple,529430,0.04369518139776877
Haryana,2021,4,OnePlus,238331,0.019670053222733182
Haryana,2021,4,Motorola,170147,0.014042657252679603
Haryana,2021,4,Tecno,156987,0.012956529554599335
Haryana,2021,4,Huawei,147354,0.01216149398350456
Haryana,2021,4,Others,771996,0.06371475975738417
Haryana,2022,1,Xiaomi,2837979,0.2205628077060459
Haryana,2022,1,Vivo,2767906,0.2151168556308594
Haryana,2022,1,Samsung,2259241,0.17558429369795014
Haryana,2022,1,Oppo,1825605,0.14188285556806302
Haryana,2022,1,Realme,1043668,0.08111206756390851
Haryana,2022,1,Apple,578053,0.04492527699567296
Haryana,2022,1,OnePlus,267015,0.0207519428789395
Haryana,2022,1,Tecno,184983,0.014376558056943862
Haryana,2022,1,Motorola,170641,0.013261922681516452
Haryana,2022,1,Huawei,145049,0.011272956810094173
Haryana,2022,1,Others,786848,0.06115246241000613
Himachal Pradesh,2018,1,Xiaomi,63002,0.27708654941439836
Himachal Pradesh,2018,1,Samsung,36283,0.1595747956001812
Himachal Pradesh,2018,1,Vivo,20480,0.09007226011883557
Himachal Pradesh,2018,1,Oppo,20074,0.08828664793093287
Himachal Pradesh,2018,1,Realme,10722,0.04715599477510522
Himachal Pradesh,2018,1,Apple,7525,0.03309539831026551
Himachal Pradesh,2018,1,Motorola,7048,0.030997523892458648
Himachal Pradesh,2018,1,Micromax,6997,0.03077322285407678
Himachal Pradesh,2018,1,Lenovo,5750,0.025288842562661354
Himachal Pradesh,2018,1,Gionee,5569,0.024492793779384535
Himachal Pradesh,2018,1,Others,43923,0.19317597076169993
Himachal Pradesh,2018,2,Xiaomi,89506,0.2838765742993159
Himachal Pradesh,2018,2,Samsung,49124,0.1558013187482358
Himachal Pradesh,2018,2,Vivo,29637,0.09399649221849736
Himachal Pradesh,2018,2,Oppo,28884,0.09160828293143967
Himachal Pradesh,2018,2,Realme,14951,0.04741848213917583
Himachal Pradesh,2018,2,Apple,9926,0.03148122892873114
Himachal Pradesh,2018,2,Motorola,9613,0.030488520420299463
Himachal Pradesh,2018,2,Micromax,9566,0.030339455564400774
Himachal Pradesh,2018,2,Lenovo,7690,0.024389547699168092
Himachal Pradesh,2018,2,Gionee,7275,0.023073336737509473
Himachal Pradesh,2018,2,Others,59127,0.1875267603132265
Himachal Pradesh,2018,3,Xiaomi,119009,0.2919506223720298
Himachal Pradesh,2018,3,Samsung,63923,0.15681469161061148
Himachal Pradesh,2018,3,Vivo,41723,0.10235407252584426
Himachal Pradesh,2018,3,Oppo,39284,0.09637076396963944
Himachal Pradesh,2018,3,Realme,19585,0.04804555066554802
Himachal Pradesh,2018,3,Motorola,12222,0.02998277866910022
Himachal Pradesh,2018,3,Apple,12074,0.029619707875201774
Himachal Pradesh,2018,3,Micromax,10555,0.02589332587566297
Himachal Pradesh,2018,3,Gionee,8800,0.021587993150718538
Himachal Pradesh,2018,3,Lenovo,8462,0.020758817959247756
Himachal Pradesh,2018,3,Others,71997,0.17662167532639575
Himachal Pradesh,2018,4,Xiaomi,155301,0.29505664557142397
Himachal Pradesh,2018,4,Samsung,82316,0.15639231451733945
Himachal Pradesh,2018,4,Vivo,57665,0.10955783585988604
Himachal Pradesh,2018,4,Oppo,53543,0.10172644074301358
Himachal Pradesh,2018,4,Realme,25714,0.04885407424436156
Himachal Pradesh,2018,4,Apple,15419,0.029294585469931203
Himachal Pradesh,2018,4,Motorola,15298,0.02906469735514674
Himachal Pradesh,2018,4,Micromax,11894,0.02259743171278045
Himachal Pradesh,2018,4,Lenovo,10676,0.020283351350735168
Himachal Pradesh,2018,4,Lava,10441,0.019836874433591785
Himachal Pradesh,2018,4,Others,88076,0.16733574874179005
Himachal Pradesh,2019,1,Xiaomi,194324,0.29749313002809225
Himachal Pradesh,2019,1,Samsung,100938,0.1545272923507934
Himachal Pradesh,2019,1,Vivo,74159,0.11353097419646206
Himachal Pradesh,2019,1,Oppo,69132,0.10583507474682527
Himachal Pradesh,2019,1,Realme,31948,0.048909607244280125
Himachal Pradesh,2019,1,Apple,18364,0.028113685596405417
Himachal Pradesh,2019,1,Motorola,17796,0.027244127035157415
Himachal Pradesh,2019,1,Micromax,14398,0.02204208479726885
Himachal Pradesh,2019,1,Lava,13189,0.020191211028696962
Himachal Pradesh,2019,1,Lenovo,12312,0.018848600362826373
Himachal Pradesh,2019,1,Others,106645,0.16326421261319188
Himachal Pradesh,2019,2,Xiaomi,230589,0.2984572930728977
Himachal Pradesh,2019,2,Samsung,119387,0.15452567489383293
Himachal Pradesh,2019,2,Vivo,90320,0.11690350671690376
Himachal Pradesh,2019,2,Oppo,84572,0.10946372198917168
Himachal Pradesh,2019,2,Realme,38005,0.049190852222939854
Himachal Pradesh,2019,2,Apple,21238,0.027488891448777704
Himachal Pradesh,2019,2,Motorola,20278,0.026246338675878816
Himachal Pradesh,2019,2,Micromax,15816,0.020471056933509188
Himachal Pradesh,2019,2,Lava,15031,0.019455011176503327
Himachal Pradesh,2019,2,Gionee,14637,0.01894504680929274
Himachal Pradesh,2019,2,Others,122730,0.15885260606029228
Himachal Pradesh,2019,3,Xiaomi,263685,0.30094706134784477
Himachal Pradesh,2019,3,Samsung,132840,0.15161199017557955
Himachal Pradesh,2019,3,Vivo,105663,0.12059453265524137
Himachal Pradesh,2019,3,Oppo,97560,0.11134647516959909
Himachal Pradesh,2019,3,Realme,44753,0.051077171005176995
Himachal Pradesh,2019,3,Apple,23709,0.02705938478675712
Himachal Pradesh,2019,3,Motorola,21767,0.024842955360974407
Himachal Pradesh,2019,3,Micromax,17578,0.020061996110406034
Himachal Pradesh,2019,3,Lava,17474,0.019943299580909946
Himachal Pradesh,2019,3,Gionee,16473,0.018800845484510102
Himachal Pradesh,2019,3,Others,134682,0.15371428832300066
Himachal Pradesh,2019,4,Xiaomi,297684,0.3019275923099159
Himachal Pradesh,2019,4,Samsung,148745,0.15086541338512796
Himachal Pradesh,2019,4,Vivo,122794,0.1245444725618569
Himachal Pradesh,2019,4,Oppo,112857,0.11446581705876088
Himachal Pradesh,2019,4,Realme,53624,0.05438842937486371
Himachal Pradesh,2019,4,Apple,25839,0.02620734422305504
Himachal Pradesh,2019,4,Motorola,23421,0.02375487476481954
Himachal Pradesh,2019,4,Lava,19583,0.01986216269670215
Himachal Pradesh,2019,4,Micromax,18835,0.019103499688116476
Himachal Pradesh,2019,4,Gionee,18172,0.018431048385051906
Himachal Pradesh,2019,4,Others,144391,0.14644934555172956
Himachal Pradesh,2020,1,Xiaomi,333918,0.3019081847155354
Himachal Pradesh,2020,1,Samsung,165251,0.14940982346691983
Himachal Pradesh,2020,1,Vivo,142220,0.1285866051852354
Himachal Pradesh,2020,1,Oppo,129752,0.11731380393752401
Himachal Pradesh,2020,1,Realme,63582,0.05748694649759273
Himachal Pradesh,2020,1,Apple,28072,0.025380981442553286
Himachal Pradesh,2020,1,Motorola,24777,0.022401844442937545
Himachal Pradesh,2020,1,Lava,23152,0.020932619063764382
Himachal Pradesh,2020,1,Micromax,18804,0.01700142401844443
Himachal Pradesh,2020,1,Huawei,18646,0.016858570104654053
Himachal Pradesh,2020,1,Others,157851,0.14271919712483894
Himachal Pradesh,2020,2,Xiaomi,375976,0.3008128064826098
Himachal Pradesh,2020,2,Samsung,184898,0.1479341401925165
Himachal Pradesh,2020,2,Vivo,166131,0.13291894257549003
Himachal Pradesh,2020,2,Oppo,150002,0.12001436952891788
Himachal Pradesh,2020,2,Realme,74053,0.05924870406211221
Himachal Pradesh,2020,2,Apple,30105,0.024086562810283013
Himachal Pradesh,2020,2,Motorola,26497,0.02119985566464272
Himachal Pradesh,2020,2,Lava,25049,0.020041332397767123
Himachal Pradesh,2020,2,Gionee,21296,0.017038612908413454
Himachal Pradesh,2020,2,Micromax,20603,0.016484153913976448
Himachal Pradesh,2020,2,Others,175257,0.14022051946327088
Himachal Pradesh,2020,3,Xiaomi,412600,0.29928175280748914
Himachal Pradesh,2020,3,Samsung,204813,0.14856227251032544
Himachal Pradesh,2020,3,Vivo,190933,0.13849433569750927
Himachal Pradesh,2020,3,Oppo,167966,0.12183509183728242
Himachal Pradesh,2020,3,Realme,85574,0.062071586802588646
Himachal Pradesh,2020,3,Apple,32354,0.023468157611084596
Himachal Pradesh,2020,3,Motorola,27952,0.020275141915838433
Himachal Pradesh,2020,3,Lava,26803,0.019441708241636286
Himachal Pradesh,2020,3,Gionee,22265,0.0161500441741608
Himachal Pradesh,2020,3,Micromax,22029,0.015978860234115797
Himachal Pradesh,2020,3,Others,185345,0.13444104816796917
Himachal Pradesh,2020,4,Xiaomi,448361,0.2971706679498345
Himachal Pradesh,2020,4,Samsung,226491,0.15011671790058895
Himachal Pradesh,2020,4,Vivo,212147,0.1406096107680051
Himachal Pradesh,2020,4,Oppo,186684,0.12373290490374253
Himachal Pradesh,2020,4,Realme,97707,0.06475954521774749
Himachal Pradesh,2020,4,Apple,35276,0.023380696542737577
Himachal Pradesh,2020,4,Motorola,29156,0.019324401530787412
Himachal Pradesh,2020,4,Lava,29138,0.019312471251340498
Himachal Pradesh,2020,4,Gionee,23461,0.0155497936724449
Himachal Pradesh,2020,4,Micromax,23015,0.015254187859482517
Himachal Pradesh,2020,4,Others,197330,0.13078900240328853
Himachal Pradesh,2021,1,Xiaomi,481737,0.2968278155039801
Himachal Pradesh,2021,1,Samsung,242485,0.14940993289384585
Himachal Pradesh,2021,1,Vivo,234300,0.1443666506259277
Himachal Pradesh,2021,1,Oppo,202041,0.12448989525869851
Himachal Pradesh,2021,1,Realme,109409,0.06741361877222418
Himachal Pradesh,2021,1,Apple,37856,0.023325411549701747
Himachal Pradesh,2021,1,Lava,30512,0.01880032114339866
Himachal Pradesh,2021,1,Motorola,29736,0.018322179782384065
Himachal Pradesh,2021,1,Huawei,24038,0.014811291283593897
Himachal Pradesh,2021,1,Gionee,23591,0.014535867071772346
Himachal Pradesh,2021,1,Others,207246,0.12769701611447296
Himachal Pradesh,2021,2,Xiaomi,513196,0.2944070823468535
Himachal Pradesh,2021,2,Samsung,260440,0.14940759578487464
Himachal Pradesh,2021,2,Vivo,254841,0.14619559636543247
Himachal Pradesh,2021,2,Oppo,217962,0.12503908152535265
Himachal Pradesh,2021,2,Realme,128488,0.07371019492860917
Himachal Pradesh,2021,2,Apple,41436,0.023770746194678487
Himachal Pradesh,2021,2,Lava,32566,0.018682259884542418
Himachal Pradesh,2021,2,Motorola,30072,0.017251517510531215
Himachal Pradesh,2021,2,Huawei,23728,0.01361213113493897
Himachal Pradesh,2021,2,Gionee,23284,0.013357419982548843
Himachal Pradesh,2021,2,Others,217138,0.12456637434163764
Himachal Pradesh,2021,3,Xiaomi,549749,0.292322343730226
Himachal Pradesh,2021,3,Vivo,281606,0.14974056510970282
Himachal Pradesh,2021,3,Samsung,274845,0.1461454855989442
Himachal Pradesh,2021,3,Oppo,238065,0.12658816798236333
Himachal Pradesh,2021,3,Realme,149451,0.07946875136257821
Himachal Pradesh,2021,3,Apple,44803,0.023823450276663195
Himachal Pradesh,2021,3,Lava,32894,0.0174909843849867
Himachal Pradesh,2021,3,Motorola,30197,0.016056887440671352
Himachal Pradesh,2021,3,Tecno,25897,0.013770414744877503
Himachal Pradesh,2021,3,Huawei,25680,0.013655027634415349
Himachal Pradesh,2021,3,Others,227439,0.12093792173457137
Himachal Pradesh,2021,4,Xiaomi,583871,0.2899425796785793
Himachal Pradesh,2021,4,Vivo,302823,0.1503778776579183
Himachal Pradesh,2021,4,Samsung,290183,0.14410102162784102
Himachal Pradesh,2021,4,Oppo,256274,0.12726226283639405
Himachal Pradesh,2021,4,Realme,176332,0.0875641279664228
Himachal Pradesh,2021,4,Apple,50504,0.0250796152644796
Himachal Pradesh,2021,4,Lava,32082,0.01593149487001098
Himachal Pradesh,2021,4,Motorola,31241,0.015513865445857896
Himachal Pradesh,2021,4,Tecno,30164,0.014979041557852103
Himachal Pradesh,2021,4,OnePlus,27508,0.013660107252797893
Himachal Pradesh,2021,4,Others,232765,0.11558800584184607
Himachal Pradesh,2022,1,Xiaomi,615419,0.2871116775827007
Himachal Pradesh,2022,1,Vivo,324002,0.15115678547485564
Himachal Pradesh,2022,1,Samsung,304181,0.14190968624430425
Himachal Pradesh,2022,1,Oppo,276524,0.1290068547312948
Himachal Pradesh,2022,1,Realme,199933,0.09327482419967875
Himachal Pradesh,2022,1,Apple,54982,0.025650774930335348
Himachal Pradesh,2022,1,Tecno,36339,0.016953248521215238
Himachal Pradesh,2022,1,Motorola,31514,0.014702239299308648
Himachal Pradesh,2022,1,Lava,31262,0.014584673636319953
Himachal Pradesh,2022,1,OnePlus,30536,0.014245972559614422
Himachal Pradesh,2022,1,Others,238791,0.11140326282037226
Jammu & Kashmir,2018,1,Xiaomi,60568,0.34330735439988663
Jammu & Kashmir,2018,1,Samsung,37991,0.21533796230692928
Jammu & Kashmir,2018,1,Vivo,17309,0.09810967833356951
Jammu & Kashmir,2018,1,Oppo,13523,0.07665013461810968
Jammu & Kashmir,2018,1,Apple,6429,0.03644041377355817
Jammu & Kashmir,2018,1,Realme,6145,0.03483066458835199
Jammu & Kashmir,2018,1,OnePlus,3894,0.02207170185631288
Jammu & Kashmir,2018,1,Motorola,3348,0.018976902366444663
Jammu & Kashmir,2018,1,Micromax,3103,0.017588210287657644
Jammu & Kashmir,2018,1,Lenovo,3052,0.01729913561003259
Jammu & Kashmir,2018,1,Others,21063,0.11938784185914694
Jammu & Kashmir,2018,2,Xiaomi,92362,0.35305360289592486
Jammu & Kashmir,2018,2,Samsung,55791,0.2132610116624428
Jammu & Kashmir,2018,2,Vivo,26958,0.1030469135236173
Jammu & Kashmir,2018,2,Oppo,20994,0.08024953269956309
Jammu & Kashmir,2018,2,Realme,9196,0.03515169585144242
Jammu & Kashmir,2018,2,Apple,8919,0.03409286377762233
Jammu & Kashmir,2018,2,OnePlus,5028,0.019219522264142287
Jammu & Kashmir,2018,2,Motorola,4756,0.01817980268262942
Jammu & Kashmir,2018,2,Micromax,4375,0.016723430768819117
Jammu & Kashmir,2018,2,Lenovo,4230,0.01616916849190968
Jammu & Kashmir,2018,2,Others,29000,0.1108524553818867
Jammu & Kashmir,2018,3,Xiaomi,120343,0.3513366751428346
Jammu & Kashmir,2018,3,Samsung,74506,0.21751734889600588
Jammu & Kashmir,2018,3,Vivo,38216,0.11157011523111912
Jammu & Kashmir,2018,3,Oppo,28915,0.08441621001433455
Jammu & Kashmir,2018,3,Realme,12323,0.03597651585705152
Jammu & Kashmir,2018,3,Apple,10996,0.03210239133036911
Jammu & Kashmir,2018,3,Motorola,6291,0.018366328106525286
Jammu & Kashmir,2018,3,OnePlus,6276,0.01832253619401569
Jammu & Kashmir,2018,3,Lenovo,4936,0.014410458676491626
Jammu & Kashmir,2018,3,Micromax,4850,0.014159385044769933
Jammu & Kashmir,2018,3,Others,34877,0.10182203550648267
Jammu & Kashmir,2018,4,Xiaomi,153238,0.3510100489505524
Jammu & Kashmir,2018,4,Samsung,95846,0.21954677789918065
Jammu & Kashmir,2018,4,Vivo,52004,0.11912140973925871
Jammu & Kashmir,2018,4,Oppo,38530,0.08825759397841777
Jammu & Kashmir,2018,4,Realme,15898,0.036416278979208044
Jammu & Kashmir,2018,4,Apple,13747,0.03148915505894911
Jammu & Kashmir,2018,4,Motorola,7823,0.017919521352015633
Jammu & Kashmir,2018,4,OnePlus,7434,0.01702847011771497
Jammu & Kashmir,2018,4,Lenovo,6134,0.01405066393624746
Jammu & Kashmir,2018,4,Micromax,5165,0.011831053020984372
Jammu & Kashmir,2018,4,Others,40744,0.0933290269674709
Jammu & Kashmir,2019,1,Xiaomi,189565,0.3572189067007871
Jammu & Kashmir,2019,1,Samsung,115108,0.21691110654664206
Jammu & Kashmir,2019,1,Vivo,64897,0.12229280398892718
Jammu & Kashmir,2019,1,Oppo,48082,0.09060638552468676
Jammu & Kashmir,2019,1,Realme,19564,0.03686667206865296
Jammu & Kashmir,2019,1,Apple,16067,0.03027687692327986
Jammu & Kashmir,2019,1,Motorola,8760,0.016507465105367
Jammu & Kashmir,2019,1,OnePlus,8604,0.01621349654869608
Jammu & Kashmir,2019,1,Lenovo,6906,0.013013761874162614
Jammu & Kashmir,2019,1,Huawei,6060,0.011419547778370322
Jammu & Kashmir,2019,1,Others,47056,0.08867297694042803
Jammu & Kashmir,2019,2,Xiaomi,226055,0.35813926960533465
Jammu & Kashmir,2019,2,Samsung,138016,0.21865895217469142
Jammu & Kashmir,2019,2,Vivo,79073,0.12527547041871503
Jammu & Kashmir,2019,2,Oppo,58451,0.09260400543098544
Jammu & Kashmir,2019,2,Realme,23049,0.0365165646640568
Jammu & Kashmir,2019,2,Apple,18515,0.029333341782941193
Jammu & Kashmir,2019,2,Motorola,10033,0.015895296684215444
