State,Year,Quater,Pincodes,Registered_Users
Manipur,2018,4,795001,5526
Manipur,2018,4,795138,4221
Manipur,2018,4,795133,3508
Manipur,2018,4,795002,3077
Manipur,2018,4,795103,2985
Manipur,2018,4,795008,2877
Manipur,2018,4,795148,2734
Manipur,2018,4,795149,2679
Manipur,2018,4,795010,2549
Manipur,2019,1,795004,16916
Manipur,2019,1,795001,6562
Manipur,2019,1,795138,4947
Manipur,2019,1,795133,4247
Manipur,2019,1,795002,3738
Manipur,2019,1,795103,3612
Manipur,2019,1,795008,3437
Manipur,2019,1,795148,3259
Manipur,2019,1,795149,3182
Manipur,2019,1,795010,3025
Manipur,2019,2,795004,19706
Manipur,2019,2,795001,7662
Manipur,2019,2,795138,5616
Manipur,2019,2,795133,4966
Manipur,2019,2,795002,4424
Manipur,2019,2,795103,4265
Manipur,2019,2,795008,3990
Manipur,2019,2,795148,3777
Manipur,2019,2,795149,3589
Manipur,2019,2,795010,3558
Manipur,2019,3,795004,22710
Manipur,2019,3,795001,8963
Manipur,2019,3,795138,6388
Manipur,2019,3,795133,5752
Manipur,2019,3,795002,5070
Manipur,2019,3,795103,5001
Manipur,2019,3,795008,4684
Manipur,2019,3,795148,4254
Manipur,2019,3,795010,4102
Manipur,2019,3,795149,3974
Manipur,2019,4,795004,25471
Manipur,2019,4,795001,10002
Manipur,2019,4,795138,7206
Manipur,2019,4,795133,6672
Manipur,2019,4,795103,5745
Manipur,2019,4,795002,5696
Manipur,2019,4,795008,5365
Manipur,2019,4,795148,4925
Manipur,2019,4,795010,4709
Manipur,2019,4,795149,4512
Manipur,2020,1,795004,28400
Manipur,2020,1,795001,11267
Manipur,2020,1,795138,8206
Manipur,2020,1,795133,7649
Manipur,2020,1,795103,6635
Manipur,2020,1,795002,6376
Manipur,2020,1,795008,6066
Manipur,2020,1,795148,5614
Manipur,2020,1,795010,5397
Manipur,2020,1,795149,5197
Manipur,2020,2,795004,32442
Manipur,2020,2,795001,13115
Manipur,2020,2,795138,10076
Manipur,2020,2,795133,9675
Manipur,2020,2,795103,8426
Manipur,2020,2,795002,7522
Manipur,2020,2,795008,7283
Manipur,2020,2,795148,6862
Manipur,2020,2,795149,6744
Manipur,2020,2,795010,6572
Manipur,2020,3,795004,37728
Manipur,2020,3,795001,15470
Manipur,2020,3,795138,12056
Manipur,2020,3,795133,11530
Manipur,2020,3,795103,10017
Manipur,2020,3,795002,8812
Manipur,2020,3,795008,8766
Manipur,2020,3,795148,8207
Manipur,2020,3,795149,8206
Manipur,2020,3,795010,8105
Manipur,2020,4,795004,41917
Manipur,2020,4,795001,17273
Manipur,2020,4,795138,13264
Manipur,2020,4,795133,12893
Manipur,2020,4,795103,11106
Manipur,2020,4,795008,9845
Manipur,2020,4,795002,9803
Manipur,2020,4,795148,9237
Manipur,2020,4,795149,9058
Manipur,2020,4,795010,9055
Manipur,2021,1,795004,45367
Manipur,2021,1,795001,18706
Manipur,2021,1,795138,14339
Manipur,2021,1,795133,13896
Manipur,2021,1,795103,12018
Manipur,2021,1,795008,10659
Manipur,2021,1,795002,10577
Manipur,2021,1,795148,10038
Manipur,2021,1,795010,9835
Manipur,2021,1,795149,9752
Manipur,2021,2,795004,48527
Manipur,2021,2,795001,19987
Manipur,2021,2,795138,15383
Manipur,2021,2,795133,14912
Manipur,2021,2,795103,12882
Manipur,2021,2,795008,11401
Manipur,2021,2,795002,11348
Manipur,2021,2,795148,10740
Manipur,2021,2,795010,10542
Manipur,2021,2,795149,10473
Manipur,2021,3,795004,52013
Manipur,2021,3,795001,21440
Manipur,2021,3,795138,16512
Manipur,2021,3,795133,16112
Manipur,2021,3,795103,13914
Manipur,2021,3,795008,12242
Manipur,2021,3,795002,12236
Manipur,2021,3,795148,11534
Manipur,2021,3,795010,11378
Manipur,2021,3,795149,11323
Manipur,2021,4,795004,55504
Manipur,2021,4,795001,22870
Manipur,2021,4,795138,17655
Manipur,2021,4,795133,17290
Manipur,2021,4,795103,14898
Manipur,2021,4,795002,13103
Manipur,2021,4,795008,13084
Manipur,2021,4,795148,12351
Manipur,2021,4,795010,12210
Manipur,2021,4,795149,12180
Manipur,2022,1,795004,58698
Manipur,2022,1,795001,24200
Manipur,2022,1,795138,18698
Manipur,2022,1,795133,18416
Manipur,2022,1,795103,15858
Manipur,2022,1,795002,13936
Manipur,2022,1,795008,13884
Manipur,2022,1,795148,13156
Manipur,2022,1,795010,12970
Manipur,2022,1,795149,12932
Manipur,2022,2,795004,61814
Manipur,2022,2,795001,25501
Manipur,2022,2,795138,19715
Manipur,2022,2,795133,19429
Manipur,2022,2,795103,16787
Manipur,2022,2,795002,14709
Manipur,2022,2,795008,14659
Manipur,2022,2,795148,13885
Manipur,2022,2,795010,13673
Manipur,2022,2,795149,13652
Manipur,2022,3,795004,65086
Manipur,2022,3,795001,26851
Manipur,2022,3,795138,20753
Manipur,2022,3,795133,20419
Manipur,2022,3,795103,17684
Manipur,2022,3,795002,15491
Manipur,2022,3,795008,15410
Manipur,2022,3,795148,14636
Manipur,2022,3,795149,14379
Manipur,2022,3,795010,14377
Manipur,2022,4,795004,68237
Manipur,2022,4,795001,28149
Manipur,2022,4,795138,21736
Manipur,2022,4,795133,21231
Manipur,2022,4,795103,18448
Manipur,2022,4,795002,16213
Manipur,2022,4,795008,16111
Manipur,2022,4,795148,15321
Manipur,2022,4,795149,15025
Manipur,2022,4,795010,15009
Manipur,2023,1,795004,71219
Manipur,2023,1,795001,29381
Manipur,2023,1,795138,22719
Manipur,2023,1,795133,22153
Manipur,2023,1,795103,19287
Manipur,2023,1,795002,16940
Manipur,2023,1,795008,16826
Manipur,2023,1,795148,16007
Manipur,2023,1,795149,15692
Manipur,2023,1,795010,15662
Manipur,2023,2,795004,73902
Manipur,2023,2,795001,30512
Manipur,2023,2,795138,23606
Manipur,2023,2,795133,23177
Manipur,2023,2,795103,20138
Manipur,2023,2,795002,17664
Manipur,2023,2,795008,17497
Manipur,2023,2,795148,16688
Manipur,2023,2,795010,16376
Manipur,2023,2,795149,16351
Manipur,2023,3,795004,76833
Manipur,2023,3,795001,31726
Manipur,2023,3,795138,24595
Manipur,2023,3,795133,24154
Manipur,2023,3,795103,20981
Manipur,2023,3,795002,18360
Manipur,2023,3,795008,18221
Manipur,2023,3,795148,17393
Manipur,2023,3,795010,17035
Manipur,2023,3,795149,17026
Manipur,2023,4,795004,79881
Manipur,2023,4,795001,32940
Manipur,2023,4,795138,25609
Manipur,2023,4,795133,25175
Manipur,2023,4,795103,21890
Manipur,2023,4,795002,19117
Manipur,2023,4,795008,18981
Manipur,2023,4,795148,18131
Manipur,2023,4,795149,17803
Manipur,2023,4,795010,17784
Meghalaya,2018,1,793001,2493
Meghalaya,2018,1,793002,1386
Meghalaya,2018,1,794001,1033
Meghalaya,2018,1,793210,999
Meghalaya,2018,1,793011,943
Meghalaya,2018,1,793101,908
Meghalaya,2018,1,794105,855
Meghalaya,2018,1,794101,752
Meghalaya,2018,1,793007,646
Meghalaya,2018,1,793004,613
Meghalaya,2018,2,793001,3410
Meghalaya,2018,2,793002,1857
Meghalaya,2018,2,793210,1430
Meghalaya,2018,2,794001,1415
Meghalaya,2018,2,793101,1379
Meghalaya,2018,2,793011,1320
Meghalaya,2018,2,794105,1233
Meghalaya,2018,2,794101,1144
Meghalaya,2018,2,793007,895
Meghalaya,2018,2,793004,878
Meghalaya,2018,3,793001,4591
Meghalaya,2018,3,793002,2453
Meghalaya,2018,3,794001,2006
Meghalaya,2018,3,793210,1964
Meghalaya,2018,3,793101,1851
Meghalaya,2018,3,793011,1798
Meghalaya,2018,3,794105,1690
Meghalaya,2018,3,794101,1597
Meghalaya,2018,3,794104,1242
Meghalaya,2018,3,793007,1209
Meghalaya,2018,4,793001,5880
Meghalaya,2018,4,793002,3195
Meghalaya,2018,4,794001,2785
Meghalaya,2018,4,793101,2480
Meghalaya,2018,4,793210,2438
Meghalaya,2018,4,793011,2340
Meghalaya,2018,4,794105,2307
Meghalaya,2018,4,794101,2184
Meghalaya,2018,4,794104,1774
Meghalaya,2018,4,793004,1600
Meghalaya,2019,1,793001,7108
Meghalaya,2019,1,793002,4005
Meghalaya,2019,1,794001,3368
Meghalaya,2019,1,793101,3084
Meghalaya,2019,1,793210,2994
Meghalaya,2019,1,793011,2947
Meghalaya,2019,1,794105,2884
Meghalaya,2019,1,794101,2675
Meghalaya,2019,1,794104,2322
Meghalaya,2019,1,793007,1970
Meghalaya,2019,2,793001,8597
Meghalaya,2019,2,793002,4984
Meghalaya,2019,2,794001,4119
Meghalaya,2019,2,793101,3703
Meghalaya,2019,2,793210,3445
Meghalaya,2019,2,794105,3435
Meghalaya,2019,2,793011,3426
Meghalaya,2019,2,794101,3166
Meghalaya,2019,2,794104,2826
Meghalaya,2019,2,793007,2315
Meghalaya,2019,3,793001,10069
Meghalaya,2019,3,793002,5866
Meghalaya,2019,3,794001,4860
Meghalaya,2019,3,793101,4254
Meghalaya,2019,3,793011,4074
Meghalaya,2019,3,794105,4031
Meghalaya,2019,3,793210,3890
Meghalaya,2019,3,794101,3736
Meghalaya,2019,3,794104,3358
Meghalaya,2019,3,793007,2747
Meghalaya,2019,4,793001,11243
Meghalaya,2019,4,793002,6629
Meghalaya,2019,4,794001,5473
Meghalaya,2019,4,793101,4803
Meghalaya,2019,4,794105,4678
Meghalaya,2019,4,793011,4575
Meghalaya,2019,4,793210,4376
Meghalaya,2019,4,794101,4209
Meghalaya,2019,4,794104,3989
Meghalaya,2019,4,793007,3067
Meghalaya,2020,1,793001,12683
Meghalaya,2020,1,793002,7456
Meghalaya,2020,1,794001,6105
Meghalaya,2020,1,793101,5466
Meghalaya,2020,1,794105,5314
Meghalaya,2020,1,793011,5248
Meghalaya,2020,1,793210,4873
Meghalaya,2020,1,794101,4682
Meghalaya,2020,1,794104,4673
Meghalaya,2020,1,793007,3524
Meghalaya,2020,2,793001,14552
Meghalaya,2020,2,793002,8623
Meghalaya,2020,2,794001,7198
Meghalaya,2020,2,794105,6521
Meghalaya,2020,2,793011,6232
Meghalaya,2020,2,793101,6219
Meghalaya,2020,2,794104,6083
Meghalaya,2020,2,794101,5464
Meghalaya,2020,2,793210,5434
Meghalaya,2020,2,793007,4166
Meghalaya,2020,3,793001,16464
Meghalaya,2020,3,793002,9658
Meghalaya,2020,3,794001,8252
Meghalaya,2020,3,794105,7516
Meghalaya,2020,3,793011,7165
Meghalaya,2020,3,794104,7151
Meghalaya,2020,3,793101,6925
Meghalaya,2020,3,794101,6212
Meghalaya,2020,3,793210,6014
Meghalaya,2020,3,793150,4865
Meghalaya,2020,4,793001,18247
Meghalaya,2020,4,793002,10753
Meghalaya,2020,4,794001,9064
Meghalaya,2020,4,794105,8293
Meghalaya,2020,4,794104,8140
Meghalaya,2020,4,793011,8005
Meghalaya,2020,4,793101,7641
Meghalaya,2020,4,794101,6857
Meghalaya,2020,4,793210,6558
Meghalaya,2020,4,793150,5486
Meghalaya,2021,1,793001,19753
Meghalaya,2021,1,793002,11566
Meghalaya,2021,1,794001,9727
Meghalaya,2021,1,794105,9011
Meghalaya,2021,1,794104,8869
Meghalaya,2021,1,793011,8646
Meghalaya,2021,1,793101,8317
Meghalaya,2021,1,794101,7337
Meghalaya,2021,1,793210,7113
Meghalaya,2021,1,793150,5969
Meghalaya,2021,2,793001,21124
Meghalaya,2021,2,793002,12348
Meghalaya,2021,2,794001,10389
Meghalaya,2021,2,794105,9742
Meghalaya,2021,2,794104,9602
Meghalaya,2021,2,793011,9244
Meghalaya,2021,2,793101,8921
Meghalaya,2021,2,794101,7866
Meghalaya,2021,2,793210,7644
Meghalaya,2021,2,793150,6477
Meghalaya,2021,3,793001,22612
Meghalaya,2021,3,793002,13223
Meghalaya,2021,3,794001,11130
Meghalaya,2021,3,794105,10597
Meghalaya,2021,3,794104,10547
Meghalaya,2021,3,793011,9914
Meghalaya,2021,3,793101,9665
Meghalaya,2021,3,794101,8448
Meghalaya,2021,3,793210,8257
Meghalaya,2021,3,793150,7068
Meghalaya,2021,4,793001,24127
Meghalaya,2021,4,793002,14142
Meghalaya,2021,4,794001,11874
Meghalaya,2021,4,794105,11487
Meghalaya,2021,4,794104,11446
Meghalaya,2021,4,793011,10570
Meghalaya,2021,4,793101,10353
Meghalaya,2021,4,794101,9032
Meghalaya,2021,4,793210,8857
Meghalaya,2021,4,793150,7635
Meghalaya,2022,1,793001,25549
Meghalaya,2022,1,793002,14982
Meghalaya,2022,1,794001,12581
Meghalaya,2022,1,794104,12299
Meghalaya,2022,1,794105,12278
Meghalaya,2022,1,793011,11198
Meghalaya,2022,1,793101,11049
Meghalaya,2022,1,794101,9581
Meghalaya,2022,1,793210,9469
Meghalaya,2022,1,793150,8140
Meghalaya,2022,2,793001,26896
Meghalaya,2022,2,793002,15794
Meghalaya,2022,2,794001,13275
Meghalaya,2022,2,794104,13038
Meghalaya,2022,2,794105,13006
Meghalaya,2022,2,793011,11798
Meghalaya,2022,2,793101,11696
Meghalaya,2022,2,794101,10115
Meghalaya,2022,2,793210,10028
Meghalaya,2022,2,793150,8576
Meghalaya,2022,3,793001,28296
Meghalaya,2022,3,793002,16624
Meghalaya,2022,3,794001,13969
Meghalaya,2022,3,794104,13803
Meghalaya,2022,3,794105,13711
Meghalaya,2022,3,793011,12419
Meghalaya,2022,3,793101,12305
Meghalaya,2022,3,794101,10631
Meghalaya,2022,3,793210,10565
Meghalaya,2022,3,793150,8991
Meghalaya,2022,4,793001,29682
Meghalaya,2022,4,793002,17452
Meghalaya,2022,4,794001,14596
Meghalaya,2022,4,794104,14408
Meghalaya,2022,4,794105,14338
Meghalaya,2022,4,793011,13052
Meghalaya,2022,4,793101,12917
Meghalaya,2022,4,794101,11082
Meghalaya,2022,4,793210,11069
Meghalaya,2022,4,793150,9332
Meghalaya,2023,1,793001,30984
Meghalaya,2023,1,793002,18216
Meghalaya,2023,1,794001,15236
Meghalaya,2023,1,794104,15143
Meghalaya,2023,1,794105,15093
Meghalaya,2023,1,793011,13649
Meghalaya,2023,1,793101,13552
Meghalaya,2023,1,793210,11590
Meghalaya,2023,1,794101,11553
Meghalaya,2023,1,793150,9742
Meghalaya,2023,2,793001,32160
Meghalaya,2023,2,793002,18905
Meghalaya,2023,2,794104,15992
Meghalaya,2023,2,794105,15823
Meghalaya,2023,2,794001,15770
Meghalaya,2023,2,793011,14174
Meghalaya,2023,2,793101,14113
Meghalaya,2023,2,793210,12143
Meghalaya,2023,2,794101,12034
Meghalaya,2023,2,793150,10217
Meghalaya,2023,3,793001,33371
Meghalaya,2023,3,793002,19635
Meghalaya,2023,3,794104,16744
Meghalaya,2023,3,794105,16563
Meghalaya,2023,3,794001,16399
Meghalaya,2023,3,793011,14728
Meghalaya,2023,3,793101,14692
Meghalaya,2023,3,793210,12660
Meghalaya,2023,3,794101,12534
Meghalaya,2023,3,793150,10672
Meghalaya,2023,4,793001,34548
Meghalaya,2023,4,793002,20370
Meghalaya,2023,4,794104,17453
Meghalaya,2023,4,794105,17260
Meghalaya,2023,4,794001,16969
Meghalaya,2023,4,793011,15264
Meghalaya,2023,4,793101,15249
Meghalaya,2023,4,793210,13126
Meghalaya,2023,4,794101,12989
Meghalaya,2023,4,793150,11117
Mizoram,2018,1,796005,1339
Mizoram,2018,1,796009,1181
Mizoram,2018,1,796012,662
Mizoram,2018,1,796701,515
Mizoram,2018,1,796017,393
Mizoram,2018,1,796014,301
Mizoram,2018,1,796008,296
Mizoram,2018,1,796321,280
Mizoram,2018,1,796081,221
Mizoram,2018,1,796181,211
Mizoram,2018,2,796005,1779
Mizoram,2018,2,796009,1576
Mizoram,2018,2,796012,856
Mizoram,2018,2,796701,710
Mizoram,2018,2,796017,615
Mizoram,2018,2,796008,454
Mizoram,2018,2,796014,413
Mizoram,2018,2,796321,375
Mizoram,2018,2,796081,315
Mizoram,2018,2,796181,315
Mizoram,2018,3,796005,2357
Mizoram,2018,3,796009,2149
Mizoram,2018,3,796012,1105
Mizoram,2018,3,796701,992
Mizoram,2018,3,796017,910
Mizoram,2018,3,796008,637
Mizoram,2018,3,796014,582
Mizoram,2018,3,796321,523
Mizoram,2018,3,796081,480
Mizoram,2018,3,796181,467
Mizoram,2018,4,796005,3120
Mizoram,2018,4,796009,2834
Mizoram,2018,4,796012,1421
Mizoram,2018,4,796701,1379
Mizoram,2018,4,796017,1233
Mizoram,2018,4,796008,874
Mizoram,2018,4,796014,718
Mizoram,2018,4,796321,694
Mizoram,2018,4,796081,651
Mizoram,2018,4,796181,627
Mizoram,2019,1,796005,3769
Mizoram,2019,1,796009,3457
Mizoram,2019,1,796012,1670
Mizoram,2019,1,796701,1651
Mizoram,2019,1,796017,1477
Mizoram,2019,1,796008,1074
Mizoram,2019,1,796014,864
Mizoram,2019,1,796081,807
Mizoram,2019,1,796321,803
Mizoram,2019,1,796181,752
Mizoram,2019,2,796005,4439
Mizoram,2019,2,796009,4143
Mizoram,2019,2,796701,2033
Mizoram,2019,2,796012,1919
Mizoram,2019,2,796017,1781
Mizoram,2019,2,796008,1267
Mizoram,2019,2,796014,1001
Mizoram,2019,2,796081,972
Mizoram,2019,2,796321,948
Mizoram,2019,2,796181,925
Mizoram,2019,3,796005,5357
Mizoram,2019,3,796009,5022
Mizoram,2019,3,796701,2408
Mizoram,2019,3,796012,2285
Mizoram,2019,3,796017,2046
Mizoram,2019,3,796008,1521
Mizoram,2019,3,796081,1182
Mizoram,2019,3,796772,1173
Mizoram,2019,3,796014,1168
Mizoram,2019,3,796321,1137
Mizoram,2019,4,796005,6157
Mizoram,2019,4,796009,5779
Mizoram,2019,4,796701,2825
Mizoram,2019,4,796012,2628
Mizoram,2019,4,796017,2308
Mizoram,2019,4,796008,1752
Mizoram,2019,4,796772,1401
Mizoram,2019,4,796081,1369
Mizoram,2019,4,796014,1358
Mizoram,2019,4,796321,1339
Mizoram,2020,1,796005,7161
Mizoram,2020,1,796009,6674
Mizoram,2020,1,796701,3352
Mizoram,2020,1,796012,3014
Mizoram,2020,1,796017,2613
Mizoram,2020,1,796008,2034
Mizoram,2020,1,796772,1698
Mizoram,2020,1,796081,1622
Mizoram,2020,1,796014,1591
Mizoram,2020,1,796321,1576
Mizoram,2020,2,796005,8374
Mizoram,2020,2,796009,7831
Mizoram,2020,2,796701,3962
Mizoram,2020,2,796012,3500
Mizoram,2020,2,796017,3053
Mizoram,2020,2,796008,2433
Mizoram,2020,2,796772,2068
Mizoram,2020,2,796081,1939
Mizoram,2020,2,796321,1916
Mizoram,2020,2,796014,1830
Mizoram,2020,3,796005,10284
Mizoram,2020,3,796009,9358
Mizoram,2020,3,796701,4775
Mizoram,2020,3,796012,4268
Mizoram,2020,3,796017,3702
Mizoram,2020,3,796008,3104
Mizoram,2020,3,796772,2679
Mizoram,2020,3,796081,2414
Mizoram,2020,3,796321,2410
Mizoram,2020,3,796014,2245
Mizoram,2020,4,796005,11766
Mizoram,2020,4,796009,10691
Mizoram,2020,4,796701,5485
Mizoram,2020,4,796012,4956
Mizoram,2020,4,796017,4253
Mizoram,2020,4,796008,3552
Mizoram,2020,4,796772,3113
Mizoram,2020,4,796321,2781
Mizoram,2020,4,796081,2745
Mizoram,2020,4,796014,2507
Mizoram,2021,1,796005,12750
Mizoram,2021,1,796009,11596
Mizoram,2021,1,796701,5955
Mizoram,2021,1,796012,5408
Mizoram,2021,1,796017,4636
Mizoram,2021,1,796008,3862
Mizoram,2021,1,796772,3400
Mizoram,2021,1,796321,3045
Mizoram,2021,1,796081,2988
Mizoram,2021,1,796014,2744
Mizoram,2021,2,796005,13677
Mizoram,2021,2,796009,12453
Mizoram,2021,2,796701,6414
Mizoram,2021,2,796012,5816
Mizoram,2021,2,796017,4992
Mizoram,2021,2,796008,4149
Mizoram,2021,2,796772,3654
Mizoram,2021,2,796321,3287
Mizoram,2021,2,796081,3224
Mizoram,2021,2,796014,2970
Mizoram,2021,3,796005,14719
Mizoram,2021,3,796009,13381
Mizoram,2021,3,796701,6966
Mizoram,2021,3,796012,6245
Mizoram,2021,3,796017,5386
Mizoram,2021,3,796008,4446
Mizoram,2021,3,796772,3960
Mizoram,2021,3,796321,3608
Mizoram,2021,3,796081,3500
Mizoram,2021,3,796014,3214
Mizoram,2021,4,796005,15729
Mizoram,2021,4,796009,14302
Mizoram,2021,4,796701,7499
Mizoram,2021,4,796012,6671
Mizoram,2021,4,796017,5769
Mizoram,2021,4,796008,4757
Mizoram,2021,4,796772,4219
Mizoram,2021,4,796321,3902
Mizoram,2021,4,796081,3795
Mizoram,2021,4,796014,3448
Mizoram,2022,1,796005,16682
Mizoram,2022,1,796009,15199
Mizoram,2022,1,796701,7976
Mizoram,2022,1,796012,7071
Mizoram,2022,1,796017,6110
Mizoram,2022,1,796008,5037
Mizoram,2022,1,796772,4513
Mizoram,2022,1,796321,4156
Mizoram,2022,1,796081,4020
Mizoram,2022,1,796014,3670
Mizoram,2022,2,796005,17564
Mizoram,2022,2,796009,16002
Mizoram,2022,2,796701,8395
Mizoram,2022,2,796012,7437
Mizoram,2022,2,796017,6465
Mizoram,2022,2,796008,5303
Mizoram,2022,2,796772,4791
Mizoram,2022,2,796321,4381
Mizoram,2022,2,796081,4275
Mizoram,2022,2,796014,3864
Mizoram,2022,3,796005,18512
Mizoram,2022,3,796009,16866
Mizoram,2022,3,796701,8842
Mizoram,2022,3,796012,7826
Mizoram,2022,3,796017,6808
Mizoram,2022,3,796008,5612
Mizoram,2022,3,796772,5092
Mizoram,2022,3,796321,4603
Mizoram,2022,3,796081,4485
Mizoram,2022,3,796014,4068
Mizoram,2022,4,796005,19398
Mizoram,2022,4,796009,17652
Mizoram,2022,4,796701,9232
Mizoram,2022,4,796012,8201
Mizoram,2022,4,796017,7121
Mizoram,2022,4,796008,5882
Mizoram,2022,4,796772,5348
Mizoram,2022,4,796321,4764
Mizoram,2022,4,796081,4657
Mizoram,2022,4,796014,4239
Mizoram,2023,1,796005,20236
Mizoram,2023,1,796009,18453
Mizoram,2023,1,796701,9633
Mizoram,2023,1,796012,8546
Mizoram,2023,1,796017,7432
Mizoram,2023,1,796008,6155
Mizoram,2023,1,796772,5620
Mizoram,2023,1,796321,4978
Mizoram,2023,1,796081,4890
Mizoram,2023,1,796014,4442
Mizoram,2023,2,796005,21052
Mizoram,2023,2,796009,19223
Mizoram,2023,2,796701,10057
Mizoram,2023,2,796012,8880
Mizoram,2023,2,796017,7751
Mizoram,2023,2,796008,6417
Mizoram,2023,2,796772,5868
Mizoram,2023,2,796321,5211
Mizoram,2023,2,796081,5107
Mizoram,2023,2,796014,4621
Mizoram,2023,3,796005,21882
Mizoram,2023,3,796009,19980
Mizoram,2023,3,796701,10489
Mizoram,2023,3,796012,9233
Mizoram,2023,3,796017,8090
Mizoram,2023,3,796008,6670
Mizoram,2023,3,796772,6125
Mizoram,2023,3,796321,5462
Mizoram,2023,3,796081,5357
Mizoram,2023,3,796014,4809
Mizoram,2023,4,796005,22709
Mizoram,2023,4,796009,20707
Mizoram,2023,4,796701,10942
Mizoram,2023,4,796012,9557
Mizoram,2023,4,796017,8377
Mizoram,2023,4,796008,6934
Mizoram,2023,4,796772,6346
Mizoram,2023,4,796321,5687
Mizoram,2023,4,796081,5579
Mizoram,2023,4,796014,4999
Nagaland,2018,1,797112,3362
Nagaland,2018,1,797001,1100
Nagaland,2018,1,797115,1034
Nagaland,2018,1,797113,968
Nagaland,2018,1,797103,798
Nagaland,2018,1,797120,780
Nagaland,2018,1,797117,764
Nagaland,2018,1,798601,709
Nagaland,2018,1,797118,520
Nagaland,2018,1,797116,514
